name,checked,lemma,path,dictionary
barco,barco,barco,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Barco (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
sala,sala,sala,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Sala (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
verdadeiro,verdadeiro,verdadeiro,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Verdadeiro (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
treinar,treinar,treinar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Treinar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
relógio de parede,relógio de parede,relógio,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Relógio de Parede (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
cérebro,cérebro,cérebro,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cérebro (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cinco horas,cinco horas,cinco,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cinco horas (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
dezembro,dezembro,dezembro,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Dezembro (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
mandioca,mandioca,Mandioca,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Mandioca (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
governador,governador,governador,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Governador (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
verde,verde,verde,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Verde (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
europa,europa,Europa,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Europa (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
paquerar,paquerar,paquerar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Paquerar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
basquete,basquete,basquete,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Basquete (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
fogão,fogão,fogão,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Fogão (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
ele_você,ele_você,ele_você,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Ele_Você (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
aumentar,aumentar,aumentar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Aumentar (2) (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
aumentar,aumentar,aumentar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Aumentar (1) (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
escuro,escuro,escuro,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Escuro (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
tia,tia,tia,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Tia (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
chamar,chamar,chamar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Chamar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cachoeira,cachoeira,Cachoeira,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cachoeira (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
fonoaudióloga,fonoaudióloga,fonoaudióloga,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Fonoaudióloga (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
pouso alegre,pouso alegre,pouso,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Pouso Alegre (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
espelho,espelho,espelho,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Espelho (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
sol,sol,sol,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Sol (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
empregada doméstica,empregada doméstica,empregar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Empregada Doméstica (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
sede,sede,sede,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Sede (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
morrer,morrer,morrer,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Morrer (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
camiseta,camiseta,camiseto,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Camiseta (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
juiz de fora,juiz de fora,juiz,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Juiz de Fora (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
meios de comunicação,meios de comunicação,meio,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Meios de Comunicação (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
brasil,brasil,Brasil,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Brasil (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
trem,trem,tr,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Trem (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
parecer,parecer,parecer,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Parecer (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
mudar,mudar,mudar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Mudar (2) (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
mudar,mudar,mudar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Mudar (1) (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
piranha,piranha,piranha,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Piranha (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
nadar,nadar,nadar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Nadar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
relógio,relógio,relógio,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Relógio (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
precisar,precisar,precisar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Precisar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
lápis de cor,lápis de cor,lápis,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Lápis de Cor (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
esperar,esperar,esperar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Esperar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
marrom,marrom,marrom,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Marrom (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
estados unidos,estados unidos,Estados,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Estados Unidos (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
escolher,escolher,escolher,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Escolher (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
opinião,opinião,opinião,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Opinião (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
brigar,brigar,brigar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Brigar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
ano que vem,ano que vem,ano,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Ano Que Vem (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
acordar,acordar,acordar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Acordar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
praia,praia,praia,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Praia (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
verão,verão,ver,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Verão (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cantar,cantar,cantar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cantar (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
loja,loja,loja,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Loja (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
adivinhar,adivinhar,adivinhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Adivinhar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cozinha,cozinha,cozinha,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cozinha (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cozinha,cozinha,cozinha,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cozinha (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
toalha de rosto,toalha de rosto,toalha,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Toalha de Rosto (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
não entender,não entender,não,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Não entender (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
primavera,primavera,primavera,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Primavera (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
0,0,0,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - 0 (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
lilás,lilás,lilás,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Lilás (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
laranjeira,laranjeira,laranjeirar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Laranjeira (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
duro,duro,duro,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Duro (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
verdade,verdade,verdade,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Verdade (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
melhorar,melhorar,melhorar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Melhorar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
cinema,cinema,cinema,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cinema (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
livrar,livrar,livrar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Livrar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
responder,responder,responder,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Responder (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
canudo,canudo,canudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Canudo (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
maio ,maio,maio,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Maio 2 (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
namorar,namorar,namorar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Namorar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
não ter,não ter,não,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Não ter (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
giz de lousa,giz de lousa,giz,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Giz de Lousa (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
escurecer,escurecer,escurecer,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Escurecer (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
canoagem,canoagem,canoagemr,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Canoagem (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
apagar,apagar,apagar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Apagar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
sutiã,sutiã,sutiã,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Sutiã (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
vovó,vovó,vovó,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Vovó (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
fumar,fumar,fumar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Fumar (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
beterraba,beterraba,beterraba,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Beterraba (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
fax,fax,fax,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Fax (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
chegar,chegar,chegar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Chegar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
caneta,caneta,caneta,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Caneta (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
n,n,n,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - N (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
vazio,vazio,vazio,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Vazio (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
apontador,apontador,apontador,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Apontador (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
contigo,contigo,contigo,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Contigo (480p_31fps_H264-128kbit_AAC).mp4'],Youtube
mandar e mail,mandar e mail,mandar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Mandar E-mail (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
farmácia,farmácia,farmáciar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Farmácia (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
bolo,bolo,bolo,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Bolo (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
paraná,paraná,paraná,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Paraná (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
pimenta,pimenta,pimentar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Pimenta (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
conversar,conversar,conversar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Conversar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
golfe,golfe,golfe,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Golfe (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
dividir,dividir,dividir,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Dividir (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
correr,correr,correr,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Correr (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
grande,grande,grande,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Grande (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
qualquer,qualquer,qualquer,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Qualquer (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
batizar,batizar,batizar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Batizar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
porta,porta,porto,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Porta (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
taubaté,taubaté,taubaté,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Taubaté (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
bravo,bravo,Bravo,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Bravo (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
ler os lábios,ler os lábios,ler,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Ler os Lábios (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
praça,praça,Praça,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Praça (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
diminuir,diminuir,diminuir,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Diminuir (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
aprender,aprender,aprender,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Aprender (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
covarde,covarde,covarde,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Covarde (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
isto _ isso _ aquilo,isto _ isso _ aquilo,isto,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Isto _ isso _ aquilo (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
abajur,abajur,abajur,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Abajur (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
beber,beber,beber,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Beber (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
feira,feira,feira,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Feira (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
queijo,queijo,queijo,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Queijo (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
suco,suco,suco,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Suco (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
mexerica,mexerica,mexericar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Mexerica (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
shopping,shopping,shopping,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - shopping (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
água,água,água,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Água (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
o,o,o,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - O (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
iptu,iptu,iptu,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - IPTU (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cílios,cílios,cílio,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cílios (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
dever,dever,dever,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Dever (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
espirito santo,espírito santo,espirito,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Espirito Santo (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cheio _comida_,cheio _comida_,cheio,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cheio _comida_ (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
passar,passar,passar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Passar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
fazer,fazer,fazer,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Fazer (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
30,30,30,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - 30 (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
livre,livre,livre,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Livre (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
branco,branco,branco,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Branco (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
salsicha,salsicha,salsichar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Salsicha (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
cheque,cheque,checar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cheque (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
olhar,olhar,olhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Olhar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
nome,nome,nome,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Nome (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
lata,lata,latar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Lata (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
ç,ç,ç,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Ç (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
sorte,sorte,sorte,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Sorte (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
português,português,português,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Português (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
irmã,irmã,irmã,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Irmã (480p_30fps_H264-128kbit_AAC).mp4'],Youtube
documento,documento,documento,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Documento (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
brinquedo,brinquedo,Brinquedo,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Brinquedo (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
cadeia,cadeia,cadeiar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Cadeia (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
medroso,medroso,medroso,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Medroso (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
mão,mão,mão,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Mão (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
20,20,20,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - 20 (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
ilha,ilha,ilha,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Ilha (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
peso,peso,peso,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Peso (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
h,h,h,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - H (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
ciclismo,ciclismo,ciclismo,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Ciclismo (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
8,8,8,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - 8 (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
consolar,consolar,consolar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Consolar (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube
azeite,azeite,azeite,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Azeite (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
toalha de banho,toalha de banho,toalha,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Toalha de Banho (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
nublado,nublado,nublar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Nublado (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube
mendigar,mendigar,mendigar,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Mendigar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube
três horas,três horas,três,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Três horas (480p_30fps_VP9-128kbit_AAC).mkv'],Youtube
importante,importante,importante,['/mnt/E-SSD/LIBRAS_datasets/datasets/youtube_v2/videos/Libras - Importante (360p_25fps_H264-128kbit_AAC).mp4'],Youtube
europa,europa,Europa,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01028-europa.mp4'],UFV
água de coco,água de coco,água,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/água-de-coco.mp4'],UFV
ainda,ainda,ainda,['/mnt/E-SSD/LIBRAS_datasets/datasets/ufv/videos/01578-Ainda.mp4'],UFV
